Module	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
M7	KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM	1/174	40/5245	0.741953935676414	0.998905233308536	0.984363499788927	HAAO	1
M7	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	2/174	79/5245	0.74411624630582	0.998905233308536	0.984363499788927	INPP5D/MAP2K4	2
M7	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1/174	42/5245	0.758919812641419	0.998905233308536	0.984363499788927	ATP1B3	1
M7	KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM	1/174	42/5245	0.758919812641419	0.998905233308536	0.984363499788927	ADH5	1
M7	KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	9/174	325/5245	0.760815783706644	0.998905233308536	0.984363499788927	CHUK/ELOC/FZD3/RARA/RBX1/SMAD3/TCF7/TRAF1/VHL	9
M7	KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	2/174	84/5245	0.774239649200349	0.998905233308536	0.984363499788927	CHUK/TRAF1	2
M7	KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS	1/174	44/5245	0.774776215800963	0.998905233308536	0.984363499788927	ABCD3	1
M7	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1/174	44/5245	0.774776215800963	0.998905233308536	0.984363499788927	MMUT	1
M7	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	2/174	85/5245	0.779881787869786	0.998905233308536	0.984363499788927	ADCY4/MAD2L1	2
M7	KEGG_APOPTOSIS	KEGG_APOPTOSIS	2/174	87/5245	0.790798543801641	0.998905233308536	0.984363499788927	CHUK/IRAK4	2
M7	KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	2/174	87/5245	0.790798543801641	0.998905233308536	0.984363499788927	CD59/TPO	2
M7	KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	1/174	47/5245	0.796637125502923	0.998905233308536	0.984363499788927	CACNA1C	1
M7	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1/174	48/5245	0.803444578400671	0.998905233308536	0.984363499788927	LTBR	1
M7	KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	1/174	52/5245	0.828482082059105	0.998905233308536	0.984363499788927	TPO	1
M7	KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	1/174	52/5245	0.828482082059105	0.998905233308536	0.984363499788927	TCF7	1
M7	KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY	1/174	52/5245	0.828482082059105	0.998905233308536	0.984363499788927	RICTOR	1
M7	KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	3/174	137/5245	0.839725549567239	0.998905233308536	0.984363499788927	INPP5D/PPP1CB/PPP1CC	3
M7	KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	1/174	54/5245	0.83978456900804	0.998905233308536	0.984363499788927	P4HA1	1
M7	KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM	1/174	54/5245	0.83978456900804	0.998905233308536	0.984363499788927	MINPP1	1
M7	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	1/174	55/5245	0.845154918650228	0.998905233308536	0.984363499788927	CHUK	1
M7	KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS	1/174	55/5245	0.845154918650228	0.998905233308536	0.984363499788927	CYP7B1	1
M7	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	3/174	139/5245	0.846821536236449	0.998905233308536	0.984363499788927	C4B/H2AZ1/H3-3A	3
M7	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1/174	56/5245	0.850346256637677	0.998905233308536	0.984363499788927	ARPC1A	1
M7	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/174	62/5245	0.878053990026339	0.998905233308536	0.984363499788927	CHUK	1
M7	KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	4/174	189/5245	0.880122083922737	0.998905233308536	0.984363499788927	ADCY4/CHUK/GNG11/PXN	4
M7	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1/174	67/5245	0.897201308947459	0.998905233308536	0.984363499788927	CHUK	1
M7	KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	1/174	69/5245	0.903994706953429	0.998905233308536	0.984363499788927	SCP2	1
M7	KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION	1/174	70/5245	0.9072220873611	0.998905233308536	0.984363499788927	PPP2CA	1
M7	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1/174	70/5245	0.9072220873611	0.998905233308536	0.984363499788927	ADH5	1
M7	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/174	71/5245	0.910341576597654	0.998905233308536	0.984363499788927	CHUK	1
M7	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	1/174	72/5245	0.913356761304266	0.998905233308536	0.984363499788927	ADH5	1
M7	KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION	1/174	72/5245	0.913356761304266	0.998905233308536	0.984363499788927	IRAK4	1
M7	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1/174	76/5245	0.924442118972435	0.998905233308536	0.984363499788927	INPP5D	1
M7	KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	3/174	178/5245	0.939814637502862	0.998905233308536	0.984363499788927	ADCY4/CACNA1C/VDAC3	3
M7	KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	1/174	87/5245	0.948175259198488	0.998905233308536	0.984363499788927	MAP2K4	1
M7	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1/174	88/5245	0.949923515286015	0.998905233308536	0.984363499788927	NFYB	1
M7	KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	1/174	90/5245	0.953246039584773	0.998905233308536	0.984363499788927	ADCY4	1
M7	KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	2/174	155/5245	0.967917391009669	0.998905233308536	0.984363499788927	SPRED1/TPO	2
M7	KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	4/174	267/5245	0.980434200387742	0.998905233308536	0.984363499788927	CACNA1C/CHUK/MAP2K4/NFATC2	4
M7	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1/174	116/5245	0.980895160765919	0.998905233308536	0.984363499788927	PXN	1
M7	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1/174	126/5245	0.986475568689706	0.998905233308536	0.984363499788927	IRAK4	1
M7	KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	1/174	129/5245	0.987808600781048	0.998905233308536	0.984363499788927	NFATC2	1
M7	KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	1/174	132/5245	0.989010923436675	0.998905233308536	0.984363499788927	PPP2CA	1
M7	KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	1/174	133/5245	0.989384891620132	0.998905233308536	0.984363499788927	ITGB8	1
M7	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1/174	137/5245	0.990758394523453	0.998905233308536	0.984363499788927	NFATC2	1
M7	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	3/174	272/5245	0.995246434167351	0.998905233308536	0.984363499788927	CHRNB4/GABBR1/GLRB	3
M7	KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	1/174	181/5245	0.998001897461156	0.998905233308536	0.984363499788927	EPN2	1
M7	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	2/174	265/5245	0.998905233308536	0.998905233308536	0.984363499788927	LTBR/TPO	2
M8	KEGG_SPLICEOSOME	KEGG_SPLICEOSOME	18/150	127/5245	1.33564730965473e-08	1.81648034113044e-06	1.70119288913919e-06	CDC5L/CRNKL1/DHX15/HNRNPK/LSM3/LSM8/MAGOHB/NCBP2/SF3B6/SLU7/SNRPB2/SNRPD1/SNRPF/SRSF1/SRSF10/SRSF7/SYF2/TRA2B	18
M8	KEGG_RIBOSOME	KEGG_RIBOSOME	11/150	88/5245	3.49050179302261e-05	0.00237354121925538	0.00222289851029335	RPL17/RPL23/RPL24/RPL26/RPL27/RPL30/RPL5/RPS17/RPS20/RPS23/RPS24	11
M8	KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION	8/150	59/5245	0.000238966542396978	0.0108331499219964	0.01014559706317	CNOT2/CNOT7/DCP2/EXOSC9/HSPD1/LSM3/LSM8/XRN2	8
M8	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	9/150	85/5245	0.000648581796398661	0.0220517810775545	0.0206522098326942	ADCY6/ADCY9/AKT3/CDC26/GNAI1/HSP90AA1/MAPK13/PIK3CA/PRKACB	9
M8	KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA	7/150	73/5245	0.00456531650143524	0.124176608839039	0.116295430878666	AKT3/CBLB/CDKN1B/HDAC2/MDM2/PIK3CA/RB1	7
M8	KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	12/150	189/5245	0.00750421654528929	0.170095575026557	0.159300035435088	ADCY6/ADCY9/AKT3/FOXO3/GNAI1/GNB4/JAK3/PIK3CA/PRKACB/RAC1/ROCK2/WASL	12
M8	KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS	4/150	35/5245	0.0168976732197221	0.320209486596699	0.299886593484524	GTF2B/TAF5/TAF7/TAF9	4
M8	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	7/150	96/5245	0.0194047707901371	0.320209486596699	0.299886593484524	AKT3/ARF6/DNM1/PIK3CA/RAC1/WASF1/WASL	7
M8	KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	5/150	56/5245	0.0211903336718403	0.320209486596699	0.299886593484524	CSNK1A1/CSNK1G3/PRKACB/RAB23/WNT9B	5
M8	KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	10/150	181/5245	0.0337331896535836	0.412423372132772	0.386247894954067	ARF6/CBLB/CHMP1B/DNM1/IQSEC1/MDM2/PSD3/SMURF2/STAM2/TSG101	10
M8	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	4/150	44/5245	0.0359948535319865	0.412423372132772	0.386247894954067	ADCY6/ADCY9/DYNC1I2/PRKACB	4
M8	KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	6/150	89/5245	0.0412088359536439	0.412423372132772	0.386247894954067	AKT3/CDKN1B/HSP90AA1/MDM2/PIK3CA/RB1	6
M8	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	5/150	68/5245	0.0441449628247576	0.412423372132772	0.386247894954067	ATP6V1G1/JAM2/MAPK13/PTPRZ1/RAC1	5
M8	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	7/150	115/5245	0.0457401789677456	0.412423372132772	0.386247894954067	ADCY6/ADCY9/AVPR1A/GNA13/KCNMB4/PRKACB/ROCK2	7
M8	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	7/150	116/5245	0.0475579073252412	0.412423372132772	0.386247894954067	ARHGAP5/GNAI1/JAM2/MAPK13/PIK3CA/RAC1/ROCK2	7
M8	KEGG_NON_HOMOLOGOUS_END_JOINING	KEGG_NON_HOMOLOGOUS_END_JOINING	2/150	13/5245	0.0515529215165965	0.412423372132772	0.386247894954067	XRCC4/XRCC5	2
M8	KEGG_SULFUR_METABOLISM	KEGG_SULFUR_METABOLISM	2/150	13/5245	0.0515529215165965	0.412423372132772	0.386247894954067	CHST12/SULT1A3	2
M8	KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER	4/150	54/5245	0.0675572427258495	0.489082148575234	0.458041331096001	AKT3/FOXO3/PIK3CA/RB1	4
M8	KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	6/150	101/5245	0.0683276531097753	0.489082148575234	0.458041331096001	ADCY6/ADCY9/GNRH2/MAP2K3/MAPK13/PRKACB	6
M8	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	5/150	79/5245	0.074690220179331	0.507893497219451	0.475658770615739	AKT3/MAP2K3/MAPK13/PIK3CA/RAC1	5
M8	KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	4/150	62/5245	0.100421962585417	0.650351757696033	0.609075562548142	AKT3/MSH6/PIK3CA/RAC1	4
M8	KEGG_GLIOMA	KEGG_GLIOMA	4/150	65/5245	0.114350734898666	0.69469770919979	0.650606987718069	AKT3/MDM2/PIK3CA/RB1	4
M8	KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER	3/150	42/5245	0.117485641997023	0.69469770919979	0.650606987718069	MDM2/RB1/RPS6KA5	3
M8	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	2/150	22/5245	0.129459222131941	0.705427315913127	0.660655613200374	CHST12/CSGALNACT2	2
M8	KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	4/150	70/5245	0.139321931949559	0.705427315913127	0.660655613200374	AKT3/PIK3CA/RAC1/RB1	4
M8	KEGG_MELANOMA	KEGG_MELANOMA	4/150	71/5245	0.144561465840968	0.705427315913127	0.660655613200374	AKT3/MDM2/PIK3CA/RB1	4
M8	KEGG_CELL_CYCLE	KEGG_CELL_CYCLE	6/150	125/5245	0.147183507431427	0.705427315913127	0.660655613200374	CDC26/CDKN1B/HDAC2/MDM2/RAD21/RB1	6
M8	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	6/150	126/5245	0.151128549451582	0.705427315913127	0.660655613200374	AKT3/FOXO3/MAPK13/PIK3CA/RAC1/RPS6KA5	6
M8	KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	7/150	155/5245	0.154543225408783	0.705427315913127	0.660655613200374	AKT3/CBLB/IL11/IL11RA/JAK3/PIK3CA/STAM2	7
M8	KEGG_MELANOGENESIS	KEGG_MELANOGENESIS	5/150	101/5245	0.161918139313712	0.705427315913127	0.660655613200374	ADCY6/ADCY9/GNAI1/PRKACB/WNT9B	5
M8	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	5/150	102/5245	0.166606404297974	0.705427315913127	0.660655613200374	AKT3/MAP2K3/MAPK13/PIK3CA/RAC1	5
M8	KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY	4/150	76/5245	0.17186629710837	0.705427315913127	0.660655613200374	AKT3/MAPK13/PIK3CA/RAC1	4
M8	KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	3/150	52/5245	0.185350823343513	0.705427315913127	0.660655613200374	AKT3/FOXO3/PIK3CA	3
M8	KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY	3/150	52/5245	0.185350823343513	0.705427315913127	0.660655613200374	AKT3/EIF4B/PIK3CA	3
M8	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	6/150	135/5245	0.188673756392251	0.705427315913127	0.660655613200374	CBLB/CDC26/CUL5/MDM2/SMURF2/UBA2	6
M8	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	3/150	53/5245	0.192637111012741	0.705427315913127	0.660655613200374	MAP2K3/MAPK13/RAC1	3
M8	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	5/150	108/5245	0.195818950782195	0.705427315913127	0.660655613200374	AKT3/CBLB/MAPK13/PIK3CA/RASGRP1	5
M8	KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION	3/150	54/5245	0.199994750323734	0.705427315913127	0.660655613200374	ADCY9/ATP6V1G1/PRKACB	3
M8	KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS	2/150	30/5245	0.211209629346968	0.705427315913127	0.660655613200374	GALNT1/GALNT16	2
M8	KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	4/150	84/5245	0.218835484135168	0.705427315913127	0.660655613200374	AKT3/CDKN1B/PIK3CA/RB1	4
M8	KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	5/150	113/5245	0.221430437794498	0.705427315913127	0.660655613200374	ADCY6/ADCY9/CDC26/PRKACB/SLK	5
M8	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	2/150	31/5245	0.221811333800057	0.705427315913127	0.660655613200374	AOC2/SARDH	2
M8	KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	4/150	87/5245	0.23728373379406	0.705427315913127	0.660655613200374	AKT3/CBLB/CDKN1B/PIK3CA	4
M8	KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM	2/150	34/5245	0.253827563486518	0.705427315913127	0.660655613200374	ACAT2/BDH1	2
M8	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	2/150	34/5245	0.253827563486518	0.705427315913127	0.660655613200374	AMD1/APIP	2
M8	KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	4/150	90/5245	0.256088601160394	0.705427315913127	0.660655613200374	ADCY6/ADCY9/ITGA10/PRKACB	4
M8	KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	4/150	90/5245	0.256088601160394	0.705427315913127	0.660655613200374	ADCY6/ADCY9/GNAI1/PRKACB	4
M8	KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	6/150	151/5245	0.262954185650763	0.705427315913127	0.660655613200374	CSNK1A1/PRKACB/RAC1/ROCK2/TBL1XR1/WNT9B	6
M8	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	8/150	213/5245	0.264059722226536	0.705427315913127	0.660655613200374	CHRM1/GNA13/ITGA10/PIK3CA/RAC1/ROCK2/WASF1/WASL	8
M8	KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR	2/150	35/5245	0.264535243467423	0.705427315913127	0.660655613200374	HMGB1/TDG	2
M8	KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	2/150	35/5245	0.264535243467423	0.705427315913127	0.660655613200374	CIITA/JAK3	2
M8	KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	5/150	129/5245	0.308970039766551	0.76548624119948	0.716902749110968	GNAI1/RAC1/ROCK2/SEMA3C/SRGAP1	5
M8	KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	3/150	69/5245	0.315869783115606	0.76548624119948	0.716902749110968	CPT1B/FABP7/LPL	3
M8	KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA	3/150	70/5245	0.323774910779757	0.76548624119948	0.716902749110968	AKT3/PIK3CA/RAC1	3
M8	KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	11/150	325/5245	0.325205632226525	0.76548624119948	0.716902749110968	AKT3/CBLB/CDKN1B/HDAC2/HSP90AA1/MDM2/MSH6/PIK3CA/RAC1/RB1/WNT9B	11
M8	KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	5/150	132/5245	0.32600245119206	0.76548624119948	0.716902749110968	AKT3/EXOC4/GNAI1/JAM2/MAGI1	5
M8	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	1/150	14/5245	0.334175884551845	0.76548624119948	0.716902749110968	B3GALT5	1
M8	KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM	2/150	42/5245	0.339080315111115	0.76548624119948	0.716902749110968	ACAT2/CPT1B	2
M8	KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	7/150	199/5245	0.342406079105943	0.76548624119948	0.716902749110968	AKT3/ARHGAP5/COL11A2/ITGA10/PIK3CA/RAC1/ROCK2	7
M8	KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION	3/150	73/5245	0.347485199912301	0.76548624119948	0.716902749110968	RAC1/WASF1/WASL	3
M8	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	1/150	15/5245	0.353268527892931	0.76548624119948	0.716902749110968	CHST6	1
M8	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	1/150	15/5245	0.353268527892931	0.76548624119948	0.716902749110968	ACAT2	1
M8	KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	5/150	137/5245	0.354600244085053	0.76548624119948	0.716902749110968	AKT3/CBLB/GYS1/PIK3CA/PRKACB	5
M8	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	3/150	75/5245	0.363255807989708	0.77191859197813	0.72292685471636	AKT3/PIK3CA/RAC1	3
M8	KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS	2/150	46/5245	0.380732087437613	0.796608675254082	0.746049920323095	ALG2/DPM1	2
M8	KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY	2/150	47/5245	0.390979782977798	0.805655310378493	0.754522388202768	HDAC2/JAG1	2
M8	KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	6/150	178/5245	0.400321329517549	0.812592549468458	0.761019338124485	ADCY9/ATP2A3/AVPR1A/CHRM1/NTSR1/PRKACB	6
M8	KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM	1/150	18/5245	0.407343969703209	0.814687939406418	0.762981738917775	AOC2	1
M8	KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM	2/150	50/5245	0.421254798179731	0.830299312354252	0.777602297173874	GSTO2/ODC1	2
M8	KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION	2/150	52/5245	0.441010903521234	0.85214608149927	0.798062506667273	ADCY6/PRKACB	2
M8	KEGG_APOPTOSIS	KEGG_APOPTOSIS	3/150	87/5245	0.455946786745995	0.85214608149927	0.798062506667273	AKT3/PIK3CA/PRKACB	3
M8	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1/150	21/5245	0.456925600240895	0.85214608149927	0.798062506667273	SGSH	1
M8	KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	2/150	54/5245	0.460395525397954	0.85214608149927	0.798062506667273	AMD1/ODC1	2
M8	KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM	1/150	22/5245	0.472519237293702	0.85214608149927	0.798062506667273	AOC2	1
M8	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	2/150	56/5245	0.479387609237254	0.85214608149927	0.798062506667273	ROCK2/WASL	2
M8	KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM	5/150	159/5245	0.479853677764592	0.85214608149927	0.798062506667273	ADCY6/ADCY9/ADPRM/POLR2B/PRIM1	5
M8	KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR	1/150	23/5245	0.487668024275503	0.85214608149927	0.798062506667273	MSH6	1
M8	KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA	2/150	57/5245	0.488730840859875	0.85214608149927	0.798062506667273	AKT3/PIK3CA	2
